UBC Resistivity Measurement:2019-02-11 11:15:21.646765
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  9348.64071  |  13.29200  |  271.00000  |  0.95130  |   0.33188   |   -0.01907    |  0.03494  
  9353.50699  |  13.28900  |  271.00000  |  0.95100  |   0.33188   |   -0.01907    |  0.03496  
  9358.39527  |  13.28300  |  271.10000  |  0.95070  |   0.33140   |   -0.01955    |  0.03492  
  9363.24855  |  13.27800  |  271.20000  |  0.95060  |   0.33140   |   -0.01907    |  0.03492  
  9368.13683  |  13.27500  |  271.20000  |  0.95120  |   0.33140   |   -0.01907    |  0.03490  
  9373.01711  |  13.27000  |  271.30000  |  0.95060  |   0.33093   |   -0.01907    |  0.03487  
  9377.90138  |  13.26500  |  271.30000  |  0.95120  |   0.33093   |   -0.01955    |  0.03485  
  9382.76366  |  13.25700  |  271.40000  |  0.95130  |   0.33093   |   -0.01955    |  0.03485  
  9387.67094  |  13.25300  |  271.50000  |  0.95060  |   0.33093   |   -0.01955    |  0.03487  
  9392.52722  |  13.25000  |  271.50000  |  0.95050  |   0.33093   |   -0.01955    |  0.03488  
  9397.39750  |  13.24400  |  271.60000  |  0.95070  |   0.33093   |   -0.01955    |  0.03487  
  9402.26478  |  13.23800  |  271.70000  |  0.95080  |   0.33045   |   -0.01955    |  0.03482  
  9407.14906  |  13.23200  |  271.70000  |  0.95090  |   0.33045   |   -0.01955    |  0.03481  
  9412.02634  |  13.22500  |  271.80000  |  0.95070  |   0.33045   |   -0.01907    |  0.03482  
  9416.90262  |  13.22100  |  271.90000  |  0.95110  |   0.32997   |   -0.01955    |  0.03475  
  9421.79090  |  13.21800  |  271.90000  |  0.95060  |   0.32997   |   -0.01955    |  0.03477  
  9426.68418  |  13.21400  |  271.90000  |  0.95060  |   0.32997   |   -0.01907    |  0.03477  
  9431.60846  |  13.21000  |  272.00000  |  0.95060  |   0.32997   |   -0.01955    |  0.03477  
  9436.45873  |  13.20700  |  272.00000  |  0.95060  |   0.32997   |   -0.01907    |  0.03477  
  9441.32701  |  13.20300  |  272.10000  |  0.95100  |   0.32997   |   -0.01907    |  0.03476  
  9446.18329  |  13.19600  |  272.20000  |  0.95120  |   0.32950   |   -0.01955    |  0.03470  
  9451.13157  |  13.19000  |  272.20000  |  0.95050  |   0.32950   |   -0.01907    |  0.03472  
  9456.05486  |  13.18400  |  272.30000  |  0.95090  |   0.32854   |   -0.01955    |  0.03461  
  9460.93513  |  13.17800  |  272.40000  |  0.95040  |   0.32902   |   -0.01955    |  0.03468  
  9465.80741  |  13.17600  |  272.40000  |  0.95090  |   0.32854   |   -0.01955    |  0.03461  
  9470.67069  |  13.17300  |  272.50000  |  0.95040  |   0.32902   |   -0.01955    |  0.03468  
  9475.55397  |  13.17100  |  272.50000  |  0.95070  |   0.32854   |   -0.01907    |  0.03462  
  9480.44025  |  13.16700  |  272.50000  |  0.95040  |   0.32854   |   -0.01955    |  0.03463  
  9485.50754  |  13.16200  |  272.60000  |  0.95080  |   0.32902   |   -0.01955    |  0.03467  
  9490.37082  |  13.15900  |  272.60000  |  0.95100  |   0.32854   |   -0.01955    |  0.03461  
  9495.22810  |  13.15500  |  272.70000  |  0.95100  |   0.32854   |   -0.01955    |  0.03461  
  9500.15938  |  13.15100  |  272.70000  |  0.95050  |   0.32854   |   -0.01955    |  0.03463  
  9505.07066  |  13.15000  |  272.70000  |  0.95030  |   0.32854   |   -0.01955    |  0.03463  
  9509.93994  |  13.14700  |  272.80000  |  0.95080  |   0.32807   |   -0.02003    |  0.03457  
  9514.85222  |  13.14500  |  272.80000  |  0.95040  |   0.32854   |   -0.01955    |  0.03463  
  9519.71550  |  13.13500  |  272.90000  |  0.95050  |   0.32807   |   -0.01955    |  0.03458  
  9524.58377  |  13.12900  |  273.00000  |  0.95080  |   0.32759   |   -0.02003    |  0.03452  
  9529.44505  |  13.12700  |  273.00000  |  0.95020  |   0.32759   |   -0.01955    |  0.03454  
  9534.35333  |  13.11900  |  273.10000  |  0.95100  |   0.32759   |   -0.01907    |  0.03451  
  9539.28562  |  13.11600  |  273.20000  |  0.95100  |   0.32759   |   -0.01955    |  0.03451  
  9544.15989  |  13.11300  |  273.20000  |  0.95050  |   0.32759   |   -0.01955    |  0.03453  
  9549.02917  |  13.10600  |  273.30000  |  0.95080  |   0.32759   |   -0.01955    |  0.03452  
  9553.89445  |  13.09900  |  273.40000  |  0.95040  |   0.32711   |   -0.01955    |  0.03448  
  9558.75073  |  13.09600  |  273.40000  |  0.95020  |   0.32711   |   -0.01955    |  0.03449  
  9563.61401  |  13.08900  |  273.50000  |  0.95070  |   0.32663   |   -0.01907    |  0.03442  
  9568.52629  |  13.08400  |  273.60000  |  0.95060  |   0.32663   |   -0.01955    |  0.03442  
  9573.38757  |  13.08000  |  273.60000  |  0.95100  |   0.32663   |   -0.02003    |  0.03441  
  9578.25885  |  13.07700  |  273.60000  |  0.95050  |   0.32663   |   -0.01955    |  0.03443  
  9583.12012  |  13.07200  |  273.70000  |  0.95060  |   0.32616   |   -0.01907    |  0.03437  
  9587.98840  |  13.06700  |  273.80000  |  0.95030  |   0.32663   |   -0.01955    |  0.03443  
  9592.84468  |  13.06200  |  273.80000  |  0.95030  |   0.32663   |   -0.01955    |  0.03443  
  9597.70496  |  13.05800  |  273.90000  |  0.95040  |   0.32616   |   -0.01955    |  0.03438  
  9602.57123  |  13.05100  |  274.00000  |  0.95030  |   0.32616   |   -0.01955    |  0.03438  
  9607.43651  |  13.04500  |  274.10000  |  0.95070  |   0.32568   |   -0.01907    |  0.03432  
  9612.29879  |  13.03800  |  274.10000  |  0.95050  |   0.32568   |   -0.02003    |  0.03433  
  9617.15807  |  13.03100  |  274.20000  |  0.95090  |   0.32521   |   -0.01955    |  0.03426  
  9622.01735  |  13.02800  |  274.30000  |  0.95020  |   0.32521   |   -0.01955    |  0.03429  
  9626.86862  |  13.02100  |  274.30000  |  0.95050  |   0.32521   |   -0.01955    |  0.03428  
  9631.73690  |  13.01600  |  274.40000  |  0.95040  |   0.32521   |   -0.01955    |  0.03428  
  9636.59418  |  13.01200  |  274.50000  |  0.95100  |   0.32473   |   -0.02003    |  0.03421  
  9641.47346  |  13.00700  |  274.50000  |  0.95030  |   0.32521   |   -0.01955    |  0.03428  
  9646.34574  |  13.00200  |  274.60000  |  0.95080  |   0.32425   |   -0.02003    |  0.03417  
  9651.23702  |  12.99600  |  274.60000  |  0.95020  |   0.32473   |   -0.01955    |  0.03424  
  9656.10230  |  12.99000  |  274.70000  |  0.95020  |   0.32425   |   -0.02003    |  0.03419  
  9661.00758  |  12.98300  |  274.80000  |  0.95090  |   0.32425   |   -0.01955    |  0.03416  
  9665.86285  |  12.98000  |  274.90000  |  0.95030  |   0.32425   |   -0.01907    |  0.03418  
  9670.74213  |  12.97700  |  274.90000  |  0.95070  |   0.32425   |   -0.01907    |  0.03417  
  9675.59741  |  12.97100  |  275.00000  |  0.95070  |   0.32425   |   -0.01955    |  0.03417  
  9680.54370  |  12.96500  |  275.10000  |  0.95040  |   0.32425   |   -0.01907    |  0.03418  
  9685.41597  |  12.95500  |  275.20000  |  0.95030  |   0.32330   |   -0.01955    |  0.03408  
  9690.29825  |  12.95100  |  275.30000  |  0.95040  |   0.32330   |   -0.01955    |  0.03408  
  9695.16953  |  12.94300  |  275.30000  |  0.95050  |   0.32282   |   -0.01907    |  0.03402  
  9700.03081  |  12.93600  |  275.50000  |  0.95050  |   0.32330   |   -0.01955    |  0.03408  
  9704.98009  |  12.92800  |  275.60000  |  0.95040  |   0.32330   |   -0.01955    |  0.03408  
  9709.84437  |  12.92200  |  275.60000  |  0.95100  |   0.32282   |   -0.02003    |  0.03401  
  9714.73165  |  12.91600  |  275.70000  |  0.95040  |   0.32234   |   -0.01955    |  0.03398  
  9719.63293  |  12.91500  |  275.70000  |  0.95030  |   0.32234   |   -0.01955    |  0.03398  
  9724.50021  |  12.91300  |  275.80000  |  0.95100  |   0.32234   |   -0.01955    |  0.03396  
  9729.42949  |  12.90900  |  275.80000  |  0.95060  |   0.32187   |   -0.02003    |  0.03392  
  9734.28977  |  12.90100  |  275.90000  |  0.95030  |   0.32187   |   -0.01955    |  0.03393  
  9739.14705  |  12.89600  |  276.00000  |  0.95100  |   0.32139   |   -0.01955    |  0.03386  
  9744.01733  |  12.88900  |  276.10000  |  0.95050  |   0.32091   |   -0.02003    |  0.03383  
  9748.88160  |  12.88100  |  276.20000  |  0.95070  |   0.32091   |   -0.02003    |  0.03382  
  9753.74188  |  12.87400  |  276.30000  |  0.95080  |   0.32044   |   -0.01907    |  0.03376  
  9758.59816  |  12.86600  |  276.40000  |  0.95020  |   0.32091   |   -0.01907    |  0.03383  
  9763.46644  |  12.86100  |  276.50000  |  0.95100  |   0.32091   |   -0.01955    |  0.03381  
  9768.32572  |  12.85400  |  276.60000  |  0.95040  |   0.32091   |   -0.02003    |  0.03383  
  9773.23000  |  12.85200  |  276.60000  |  0.95060  |   0.32044   |   -0.02003    |  0.03377  
  9778.11028  |  12.84500  |  276.70000  |  0.95080  |   0.31996   |   -0.02003    |  0.03372  
  9782.98255  |  12.84200  |  276.70000  |  0.95040  |   0.31996   |   -0.01907    |  0.03373  
  9788.05084  |  12.83900  |  276.80000  |  0.95040  |   0.31996   |   -0.01955    |  0.03373  
  9792.91212  |  12.83300  |  276.80000  |  0.95020  |   0.31996   |   -0.02003    |  0.03374  
  9797.77340  |  12.82900  |  276.90000  |  0.95030  |   0.31996   |   -0.01955    |  0.03373  
  9802.66268  |  12.82500  |  276.90000  |  0.95080  |   0.31853   |   -0.01955    |  0.03356  
  9807.51296  |  12.80000  |  277.30000  |  0.95060  |   0.31805   |   -0.02003    |  0.03352  
  9812.46024  |  12.77800  |  277.60000  |  0.95100  |   0.31757   |   -0.01907    |  0.03345  
  9817.32752  |  12.76200  |  277.80000  |  0.95020  |   0.31662   |   -0.01955    |  0.03339  
  9822.23480  |  12.75200  |  277.90000  |  0.95040  |   0.31662   |   -0.02003    |  0.03338  
  9827.10008  |  12.74600  |  278.00000  |  0.95100  |   0.31662   |   -0.02003    |  0.03336  
  9831.95536  |  12.74000  |  278.10000  |  0.95090  |   0.31615   |   -0.01955    |  0.03331  
  9836.82763  |  12.73600  |  278.20000  |  0.95060  |   0.31519   |   -0.02003    |  0.03322  
  9841.68891  |  12.73200  |  278.20000  |  0.95070  |   0.31567   |   -0.02003    |  0.03327  
  9846.55519  |  12.72900  |  278.30000  |  0.95030  |   0.31519   |   -0.01955    |  0.03323  
  9851.41847  |  12.72400  |  278.30000  |  0.95100  |   0.31519   |   -0.01955    |  0.03321  
  9856.35575  |  12.72200  |  278.30000  |  0.95020  |   0.31471   |   -0.02003    |  0.03319  
  9861.25203  |  12.71800  |  278.40000  |  0.95040  |   0.31471   |   -0.02003    |  0.03318  
  9866.11131  |  12.71600  |  278.40000  |  0.95050  |   0.31471   |   -0.02003    |  0.03318  
  9870.97359  |  12.71100  |  278.50000  |  0.95100  |   0.31424   |   -0.02003    |  0.03311  
  9875.89287  |  12.70700  |  278.60000  |  0.95030  |   0.31424   |   -0.01955    |  0.03313  
  9880.77615  |  12.70400  |  278.60000  |  0.95100  |   0.31424   |   -0.02003    |  0.03311  
  9885.66643  |  12.70100  |  278.60000  |  0.95090  |   0.31376   |   -0.02003    |  0.03306  
  9890.55971  |  12.69800  |  278.70000  |  0.95080  |   0.31376   |   -0.02003    |  0.03307  
  9895.43499  |  12.69400  |  278.70000  |  0.95030  |   0.31328   |   -0.01955    |  0.03303  
  9900.31927  |  12.69100  |  278.80000  |  0.95030  |   0.31376   |   -0.01955    |  0.03308  
  9905.20154  |  12.68700  |  278.80000  |  0.95080  |   0.31328   |   -0.01955    |  0.03301  
  9910.06682  |  12.68500  |  278.90000  |  0.95030  |   0.31328   |   -0.02003    |  0.03303  
  9914.92710  |  12.68000  |  278.90000  |  0.95020  |   0.31281   |   -0.02003    |  0.03299  
  9919.87738  |  12.67800  |  278.90000  |  0.95100  |   0.31281   |   -0.02003    |  0.03296  
  9924.75166  |  12.67400  |  279.00000  |  0.95060  |   0.31233   |   -0.02003    |  0.03292  
  9929.66094  |  12.67000  |  279.00000  |  0.95090  |   0.31185   |   -0.01955    |  0.03286  
  9934.53922  |  12.66700  |  279.10000  |  0.95060  |   0.31185   |   -0.02003    |  0.03287  
  9939.41450  |  12.66400  |  279.10000  |  0.95060  |   0.31138   |   -0.01955    |  0.03282  
  9944.27678  |  12.66000  |  279.20000  |  0.95050  |   0.31138   |   -0.01955    |  0.03282  
  9949.15106  |  12.65700  |  279.20000  |  0.95100  |   0.31090   |   -0.02003    |  0.03276  
  9954.02634  |  12.65300  |  279.30000  |  0.95020  |   0.31090   |   -0.02003    |  0.03279  
  9958.88661  |  12.64900  |  279.30000  |  0.95030  |   0.31090   |   -0.01955    |  0.03278  
  9963.77989  |  12.64600  |  279.40000  |  0.95030  |   0.31042   |   -0.01955    |  0.03273  
  9968.66518  |  12.64300  |  279.40000  |  0.95030  |   0.30995   |   -0.01955    |  0.03268  
  9973.59246  |  12.63800  |  279.50000  |  0.95090  |   0.30995   |   -0.02003    |  0.03266  
  9978.45974  |  12.63600  |  279.50000  |  0.95020  |   0.30947   |   -0.02003    |  0.03264  
  9983.35901  |  12.63200  |  279.60000  |  0.95100  |   0.30947   |   -0.02003    |  0.03261  
  9988.23229  |  12.62700  |  279.60000  |  0.95040  |   0.30899   |   -0.02003    |  0.03258  
  9993.11957  |  12.62500  |  279.70000  |  0.95020  |   0.30899   |   -0.02003    |  0.03259  
  9997.97785  |  12.62100  |  279.70000  |  0.95020  |   0.30852   |   -0.01955    |  0.03253  
  10002.86813  |  12.61800  |  279.80000  |  0.95100  |   0.30804   |   -0.02003    |  0.03246  
  10007.75341  |  12.61300  |  279.80000  |  0.95100  |   0.30852   |   -0.02003    |  0.03251  
  10012.63769  |  12.61000  |  279.90000  |  0.95030  |   0.30756   |   -0.02003    |  0.03243  
  10017.58497  |  12.60600  |  279.90000  |  0.95020  |   0.30708   |   -0.01955    |  0.03238  
  10022.44125  |  12.60300  |  280.00000  |  0.95080  |   0.30661   |   -0.02003    |  0.03232  
  10027.34953  |  12.59900  |  280.00000  |  0.95030  |   0.30661   |   -0.02003    |  0.03233  
  10032.22081  |  12.59600  |  280.10000  |  0.95050  |   0.30613   |   -0.02003    |  0.03228  
  10037.09509  |  12.59200  |  280.10000  |  0.95040  |   0.30565   |   -0.02003    |  0.03223  
  10041.95837  |  12.58800  |  280.20000  |  0.95020  |   0.30518   |   -0.02003    |  0.03219  
  10046.81964  |  12.58500  |  280.20000  |  0.95030  |   0.30470   |   -0.01955    |  0.03213  
  10051.66092  |  12.58000  |  280.30000  |  0.95080  |   0.30375   |   -0.02003    |  0.03202  
  10056.59620  |  12.57700  |  280.30000  |  0.95090  |   0.30327   |   -0.01955    |  0.03196  
  10061.51149  |  12.57200  |  280.40000  |  0.95080  |   0.30327   |   -0.02003    |  0.03197  
  10066.37876  |  12.56900  |  280.40000  |  0.95020  |   0.30279   |   -0.02003    |  0.03194  
  10071.22604  |  12.56700  |  280.50000  |  0.95090  |   0.30184   |   -0.02003    |  0.03181  
  10076.08532  |  12.56200  |  280.50000  |  0.95060  |   0.30136   |   -0.02003    |  0.03177  
  10080.94860  |  12.56000  |  280.60000  |  0.95100  |   0.30089   |   -0.02003    |  0.03171  
  10085.82888  |  12.55600  |  280.60000  |  0.95030  |   0.30041   |   -0.02003    |  0.03168  
  10090.67915  |  12.55100  |  280.70000  |  0.95100  |   0.29993   |   -0.02003    |  0.03161  
  10095.53043  |  12.54700  |  280.70000  |  0.95080  |   0.29946   |   -0.02003    |  0.03157  
  10100.37671  |  12.54400  |  280.80000  |  0.95040  |   0.29898   |   -0.02003    |  0.03153  
  10105.23399  |  12.53900  |  280.80000  |  0.95020  |   0.29850   |   -0.01955    |  0.03148  
  10110.10226  |  12.53600  |  280.90000  |  0.95030  |   0.29755   |   -0.02003    |  0.03138  
  10114.97354  |  12.53400  |  280.90000  |  0.95090  |   0.29707   |   -0.02003    |  0.03131  
  10120.06183  |  12.52900  |  281.00000  |  0.95070  |   0.29659   |   -0.02003    |  0.03127  
  10124.91311  |  12.52500  |  281.00000  |  0.95090  |   0.29612   |   -0.01955    |  0.03121  
  10129.79239  |  12.52100  |  281.10000  |  0.95030  |   0.29516   |   -0.02003    |  0.03113  
  10134.63167  |  12.51800  |  281.10000  |  0.95020  |   0.29421   |   -0.02003    |  0.03103  
  10139.55595  |  12.51300  |  281.20000  |  0.95070  |   0.29373   |   -0.02003    |  0.03097  
  10144.47923  |  12.50900  |  281.20000  |  0.95040  |   0.29326   |   -0.02003    |  0.03093  
  10149.33251  |  12.50400  |  281.30000  |  0.95030  |   0.29278   |   -0.02003    |  0.03088  
  10154.19579  |  12.50100  |  281.40000  |  0.95030  |   0.29135   |   -0.02003    |  0.03073  
  10159.07807  |  12.49700  |  281.40000  |  0.95030  |   0.29087   |   -0.02003    |  0.03068  
  10163.94634  |  12.49400  |  281.50000  |  0.95090  |   0.29040   |   -0.02003    |  0.03061  
  10168.80562  |  12.48800  |  281.50000  |  0.95060  |   0.28992   |   -0.02003    |  0.03057  
  10173.67790  |  12.48400  |  281.60000  |  0.95080  |   0.28897   |   -0.02003    |  0.03046  
  10178.58318  |  12.48000  |  281.70000  |  0.95080  |   0.28849   |   -0.02003    |  0.03041  
  10183.42746  |  12.47700  |  281.70000  |  0.95050  |   0.28753   |   -0.02050    |  0.03033  
  10188.28274  |  12.47200  |  281.80000  |  0.95100  |   0.28753   |   -0.02003    |  0.03031  
  10193.12701  |  12.46800  |  281.80000  |  0.95030  |   0.28658   |   -0.02003    |  0.03023  
  10197.97629  |  12.46500  |  281.90000  |  0.95060  |   0.28610   |   -0.02003    |  0.03017  
  10202.81357  |  12.46200  |  281.90000  |  0.95030  |   0.28563   |   -0.02003    |  0.03013  
  10207.69985  |  12.45600  |  282.00000  |  0.95050  |   0.28420   |   -0.02003    |  0.02997  
  10212.54812  |  12.45300  |  282.00000  |  0.95090  |   0.28324   |   -0.02003    |  0.02986  
  10217.38840  |  12.44900  |  282.10000  |  0.95090  |   0.28324   |   -0.02003    |  0.02986  
  10222.23968  |  12.44500  |  282.10000  |  0.95100  |   0.28277   |   -0.02003    |  0.02981  
  10227.09496  |  12.44100  |  282.20000  |  0.95070  |   0.28229   |   -0.02050    |  0.02977  
  10231.93823  |  12.43700  |  282.20000  |  0.95050  |   0.28086   |   -0.02050    |  0.02963  
  10236.78951  |  12.43300  |  282.30000  |  0.95030  |   0.28038   |   -0.02050    |  0.02958  
  10241.71279  |  12.42800  |  282.40000  |  0.95030  |   0.27943   |   -0.02003    |  0.02948  
  10246.58307  |  12.42500  |  282.40000  |  0.95100  |   0.27895   |   -0.02003    |  0.02941  
  10251.47935  |  12.42000  |  282.50000  |  0.95100  |   0.27752   |   -0.02050    |  0.02926  
  10256.32763  |  12.41700  |  282.50000  |  0.95100  |   0.27704   |   -0.02003    |  0.02921  
  10261.17591  |  12.41300  |  282.60000  |  0.95080  |   0.27609   |   -0.02003    |  0.02911  
  10266.03818  |  12.40900  |  282.60000  |  0.95070  |   0.27514   |   -0.02003    |  0.02902  
  10270.98747  |  12.40300  |  282.70000  |  0.95030  |   0.27371   |   -0.02003    |  0.02888  
  10275.84274  |  12.40000  |  282.80000  |  0.95050  |   0.27323   |   -0.02003    |  0.02882  
  10280.71502  |  12.39600  |  282.80000  |  0.95040  |   0.27228   |   -0.02003    |  0.02873  
  10285.58630  |  12.39100  |  282.90000  |  0.95040  |   0.27085   |   -0.02003    |  0.02858  
  10290.47858  |  12.38900  |  282.90000  |  0.95040  |   0.26989   |   -0.02050    |  0.02848  
  10295.39786  |  12.38300  |  283.00000  |  0.95070  |   0.26942   |   -0.02050    |  0.02842  
  10300.25114  |  12.37900  |  283.00000  |  0.95060  |   0.26798   |   -0.02003    |  0.02827  
  10305.13842  |  12.37700  |  283.10000  |  0.95050  |   0.26703   |   -0.02003    |  0.02817  
  10309.98770  |  12.37200  |  283.10000  |  0.95030  |   0.26560   |   -0.02050    |  0.02803  
  10314.85097  |  12.36800  |  283.20000  |  0.95100  |   0.26512   |   -0.02050    |  0.02796  
  10319.70225  |  12.36300  |  283.30000  |  0.95100  |   0.26417   |   -0.02050    |  0.02786  
  10324.56953  |  12.36000  |  283.30000  |  0.95040  |   0.26322   |   -0.02050    |  0.02778  
  10329.41881  |  12.35500  |  283.40000  |  0.95040  |   0.26274   |   -0.02050    |  0.02773  
  10334.25908  |  12.35100  |  283.40000  |  0.95100  |   0.26131   |   -0.02050    |  0.02756  
  10339.16837  |  12.34700  |  283.50000  |  0.95080  |   0.25988   |   -0.02050    |  0.02742  
  10344.03364  |  12.34300  |  283.50000  |  0.95100  |   0.25892   |   -0.02098    |  0.02732  
  10348.89992  |  12.33900  |  283.60000  |  0.95040  |   0.25797   |   -0.02003    |  0.02723  
  10353.75920  |  12.33400  |  283.70000  |  0.95050  |   0.25702   |   -0.02003    |  0.02712  
  10358.63248  |  12.33100  |  283.70000  |  0.95080  |   0.25654   |   -0.02050    |  0.02707  
  10363.49476  |  12.32600  |  283.80000  |  0.95100  |   0.25559   |   -0.02050    |  0.02696  
  10368.40204  |  12.32300  |  283.80000  |  0.95100  |   0.25416   |   -0.02098    |  0.02682  
  10373.25332  |  12.31800  |  283.90000  |  0.95090  |   0.25368   |   -0.02050    |  0.02676  
  10378.13459  |  12.31400  |  283.90000  |  0.95100  |   0.25273   |   -0.02098    |  0.02667  
  10382.99287  |  12.30900  |  284.00000  |  0.95020  |   0.25129   |   -0.02050    |  0.02653  
  10387.85515  |  12.30500  |  284.10000  |  0.95080  |   0.25034   |   -0.02050    |  0.02642  
  10392.74343  |  12.30000  |  284.10000  |  0.95030  |   0.24891   |   -0.02050    |  0.02628  
  10397.62771  |  12.29800  |  284.20000  |  0.95070  |   0.24796   |   -0.02050    |  0.02617  
  10402.47399  |  12.29300  |  284.20000  |  0.95050  |   0.24700   |   -0.02050    |  0.02608  
  10407.35427  |  12.28800  |  284.30000  |  0.95020  |   0.24557   |   -0.02146    |  0.02594  
  10412.20854  |  12.28400  |  284.30000  |  0.95090  |   0.24462   |   -0.02050    |  0.02582  
  10417.05282  |  12.28000  |  284.40000  |  0.95090  |   0.24319   |   -0.02146    |  0.02567  
  10421.91510  |  12.27600  |  284.50000  |  0.95090  |   0.24223   |   -0.02146    |  0.02557  
  10426.78438  |  12.27200  |  284.50000  |  0.95090  |   0.24080   |   -0.02098    |  0.02542  
  10431.64966  |  12.26700  |  284.60000  |  0.95110  |   0.23985   |   -0.02050    |  0.02531  
  10436.49493  |  12.26200  |  284.70000  |  0.95040  |   0.23794   |   -0.02098    |  0.02513  
  10441.36021  |  12.25900  |  284.70000  |  0.95090  |   0.23651   |   -0.02098    |  0.02497  
  10446.22049  |  12.25400  |  284.80000  |  0.95040  |   0.23556   |   -0.02098    |  0.02488  
  10451.08577  |  12.25100  |  284.80000  |  0.95100  |   0.23461   |   -0.02098    |  0.02477  
  10455.94304  |  12.24600  |  284.90000  |  0.95100  |   0.23365   |   -0.02098    |  0.02467  
  10460.79232  |  12.24200  |  284.90000  |  0.95090  |   0.23174   |   -0.02146    |  0.02448  
  10465.63760  |  12.23800  |  285.00000  |  0.95050  |   0.23031   |   -0.02098    |  0.02433  
  10470.50688  |  12.23300  |  285.10000  |  0.95020  |   0.22984   |   -0.02098    |  0.02429  
  10475.37316  |  12.22900  |  285.10000  |  0.95080  |   0.22841   |   -0.02098    |  0.02412  
  10480.23943  |  12.22500  |  285.20000  |  0.95090  |   0.22698   |   -0.02146    |  0.02398  
  10485.31272  |  12.22000  |  285.20000  |  0.95070  |   0.22555   |   -0.02146    |  0.02383  
  10490.17900  |  12.21600  |  285.30000  |  0.95090  |   0.22459   |   -0.02146    |  0.02373  
  10495.06028  |  12.21100  |  285.40000  |  0.95040  |   0.22364   |   -0.02146    |  0.02364  
  10499.90756  |  12.20800  |  285.40000  |  0.95100  |   0.22268   |   -0.02098    |  0.02352  
  10504.82984  |  12.20300  |  285.50000  |  0.95040  |   0.22125   |   -0.02098    |  0.02338  
  10509.67812  |  12.20000  |  285.50000  |  0.95020  |   0.22030   |   -0.02146    |  0.02329  
  10514.56840  |  12.19500  |  285.60000  |  0.95040  |   0.21982   |   -0.02146    |  0.02324  
  10519.41768  |  12.19100  |  285.60000  |  0.95040  |   0.21839   |   -0.02146    |  0.02309  
  10524.27895  |  12.18700  |  285.70000  |  0.95070  |   0.21792   |   -0.02098    |  0.02303  
  10529.12823  |  12.18100  |  285.80000  |  0.95030  |   0.21696   |   -0.02098    |  0.02294  
  10534.00151  |  12.17700  |  285.80000  |  0.95030  |   0.21553   |   -0.02146    |  0.02279  
  10538.89879  |  12.17200  |  285.90000  |  0.95050  |   0.21458   |   -0.02146    |  0.02269  
  10543.82707  |  12.16900  |  286.00000  |  0.95100  |   0.21458   |   -0.02146    |  0.02268  
  10548.70735  |  12.16300  |  286.00000  |  0.95090  |   0.21362   |   -0.02146    |  0.02258  
  10553.58563  |  12.16000  |  286.10000  |  0.95100  |   0.21267   |   -0.02146    |  0.02248  
  10558.43791  |  12.15600  |  286.10000  |  0.95100  |   0.21219   |   -0.02146    |  0.02243  
  10563.33419  |  12.15200  |  286.20000  |  0.95100  |   0.21124   |   -0.02146    |  0.02233  
  10568.19347  |  12.14800  |  286.20000  |  0.95030  |   0.21124   |   -0.02146    |  0.02234  
  10573.06775  |  12.14300  |  286.30000  |  0.95050  |   0.21029   |   -0.02146    |  0.02224  
  10577.91202  |  12.13900  |  286.40000  |  0.95050  |   0.20981   |   -0.02146    |  0.02219  
  10582.77730  |  12.13500  |  286.40000  |  0.95080  |   0.20886   |   -0.02146    |  0.02208  
  10587.62758  |  12.13000  |  286.50000  |  0.95020  |   0.20838   |   -0.02146    |  0.02205  
  10592.47185  |  12.12600  |  286.60000  |  0.95040  |   0.20838   |   -0.02146    |  0.02204  
  10597.32413  |  12.12100  |  286.60000  |  0.95080  |   0.20790   |   -0.02146    |  0.02198  
  10602.17141  |  12.11700  |  286.70000  |  0.95100  |   0.20742   |   -0.02146    |  0.02193  
  10607.01669  |  12.11300  |  286.70000  |  0.95090  |   0.20695   |   -0.02146    |  0.02188  
  10611.86596  |  12.10800  |  286.80000  |  0.95080  |   0.20695   |   -0.02146    |  0.02188  
  10616.72424  |  12.10400  |  286.90000  |  0.95100  |   0.20695   |   -0.02146    |  0.02188  
  10621.57552  |  12.10000  |  286.90000  |  0.95040  |   0.20647   |   -0.02146    |  0.02184  
  10626.41880  |  12.09600  |  287.00000  |  0.95060  |   0.20599   |   -0.02146    |  0.02179  
  10631.27707  |  12.09000  |  287.00000  |  0.95090  |   0.20599   |   -0.02146    |  0.02178  
  10636.11935  |  12.08700  |  287.10000  |  0.95100  |   0.20552   |   -0.02146    |  0.02173  
  10640.98663  |  12.08400  |  287.10000  |  0.95090  |   0.20552   |   -0.02146    |  0.02173  
  10645.82991  |  12.07800  |  287.20000  |  0.95070  |   0.20552   |   -0.02146    |  0.02174  
  10650.67718  |  12.07500  |  287.30000  |  0.95030  |   0.20552   |   -0.02193    |  0.02175  
  10655.52946  |  12.07100  |  287.30000  |  0.95040  |   0.20552   |   -0.02146    |  0.02174  
  10660.38674  |  12.06700  |  287.40000  |  0.95060  |   0.20504   |   -0.02146    |  0.02169  
  10665.26502  |  12.06400  |  287.40000  |  0.95030  |   0.20504   |   -0.02146    |  0.02169  
