UBC Resistivity Measurement:2019-02-05 16:59:04.802777
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  44420.53471  |  161.69000  |  52.90000  |  0.95400  |   2.45263   |   -1.14823    |  0.28387  
  44426.52105  |  161.74000  |  52.90000  |  0.95340  |   2.45382   |   -1.14680    |  0.28410  
  44432.52640  |  161.68000  |  52.90000  |  0.95360  |   2.45382   |   -1.14847    |  0.28411  
  44438.56474  |  161.71000  |  52.90000  |  0.95360  |   2.45501   |   -1.14632    |  0.28413  
  44444.54308  |  161.74000  |  52.90000  |  0.95370  |   2.45382   |   -1.14775    |  0.28405  
  44450.55043  |  161.76000  |  52.90000  |  0.95340  |   2.45549   |   -1.14680    |  0.28426  
  44456.57077  |  161.75000  |  52.90000  |  0.95400  |   2.45596   |   -1.14752    |  0.28415  
  44462.56811  |  161.83000  |  52.90000  |  0.95410  |   2.45430   |   -1.14775    |  0.28398  
  44468.56746  |  161.81000  |  52.90000  |  0.95400  |   2.45263   |   -1.14728    |  0.28383  
  44474.57980  |  161.86000  |  52.90000  |  0.95400  |   2.45549   |   -1.14871    |  0.28416  
  44480.60014  |  161.83000  |  52.90000  |  0.95380  |   2.45596   |   -1.14799    |  0.28423  
  44486.60449  |  161.94000  |  52.90000  |  0.95360  |   2.45382   |   -1.14823    |  0.28410  
  44492.63283  |  161.87000  |  52.90000  |  0.95360  |   2.45453   |   -1.15038    |  0.28426  
  44498.67918  |  161.87000  |  52.90000  |  0.95360  |   2.45692   |   -1.14847    |  0.28441  
  44504.65652  |  161.89000  |  52.90000  |  0.95390  |   2.45644   |   -1.14966    |  0.28432  
  44510.65586  |  161.94000  |  52.90000  |  0.95350  |   2.45668   |   -1.14799    |  0.28439  
  44516.66421  |  161.97000  |  52.90000  |  0.95410  |   2.45596   |   -1.14823    |  0.28415  
  44522.69855  |  161.88000  |  52.90000  |  0.95400  |   2.45740   |   -1.14799    |  0.28431  
  44528.65189  |  162.00000  |  52.90000  |  0.95410  |   2.45668   |   -1.14799    |  0.28421  
  44534.61023  |  161.97000  |  52.90000  |  0.95370  |   2.45692   |   -1.14942    |  0.28442  
  44540.60758  |  162.00000  |  52.90000  |  0.95400  |   2.45716   |   -1.14966    |  0.28436  
  44546.63692  |  162.05000  |  52.90000  |  0.95340  |   2.45883   |   -1.14799    |  0.28463  
  44552.61526  |  162.10000  |  52.80000  |  0.95340  |   2.45835   |   -1.14823    |  0.28459  
  44558.64161  |  162.07000  |  52.90000  |  0.95370  |   2.45740   |   -1.15014    |  0.28450  
  44564.66095  |  162.10000  |  52.80000  |  0.95380  |   2.45859   |   -1.14942    |  0.28455  
  44570.71630  |  162.11000  |  52.80000  |  0.95360  |   2.45835   |   -1.15181    |  0.28469  
  44576.71264  |  162.14000  |  52.80000  |  0.95350  |   2.45954   |   -1.14942    |  0.28473  
  44582.72799  |  162.20000  |  52.80000  |  0.95390  |   2.45859   |   -1.15062    |  0.28457  
  44588.72433  |  162.22000  |  52.80000  |  0.95380  |   2.46002   |   -1.15133    |  0.28477  
  44594.79968  |  162.23000  |  52.80000  |  0.95390  |   2.45930   |   -1.15181    |  0.28469  
  44600.78902  |  162.25000  |  52.80000  |  0.95350  |   2.46097   |   -1.15133    |  0.28495  
  44606.83336  |  162.27000  |  52.80000  |  0.95380  |   2.46097   |   -1.15133    |  0.28486  
  44612.85471  |  162.22000  |  52.80000  |  0.95370  |   2.46216   |   -1.15085    |  0.28498  
  44618.89706  |  162.22000  |  52.80000  |  0.95390  |   2.46169   |   -1.15062    |  0.28486  
  44624.85040  |  162.23000  |  52.80000  |  0.95350  |   2.46097   |   -1.15228    |  0.28499  
  44630.82174  |  162.29000  |  52.80000  |  0.95400  |   2.46240   |   -1.15157    |  0.28494  
  44636.85108  |  162.36000  |  52.80000  |  0.95340  |   2.46359   |   -1.15133    |  0.28523  
  44642.87343  |  162.37000  |  52.80000  |  0.95400  |   2.46049   |   -1.15133    |  0.28475  
  44648.90177  |  162.41000  |  52.80000  |  0.95350  |   2.46264   |   -1.15181    |  0.28513  
  44654.92112  |  162.32000  |  52.80000  |  0.95340  |   2.46169   |   -1.15300    |  0.28512  
  44660.92246  |  162.43000  |  52.80000  |  0.95340  |   2.46312   |   -1.15038    |  0.28514  
  44666.96380  |  162.37000  |  52.80000  |  0.95360  |   2.46264   |   -1.15324    |  0.28516  
  44672.96615  |  162.43000  |  52.80000  |  0.95410  |   2.46407   |   -1.15014    |  0.28501  
  44678.94149  |  162.44000  |  52.80000  |  0.95340  |   2.46455   |   -1.15157    |  0.28533  
  44684.95583  |  162.43000  |  52.80000  |  0.95350  |   2.46288   |   -1.15276    |  0.28519  
  44691.00318  |  162.47000  |  52.80000  |  0.95400  |   2.46455   |   -1.15395    |  0.28525  
  44696.98552  |  162.54000  |  52.70000  |  0.95370  |   2.46479   |   -1.15252    |  0.28530  
  44702.98587  |  162.58000  |  52.70000  |  0.95340  |   2.46383   |   -1.15371    |  0.28535  
  44709.01121  |  162.61000  |  52.70000  |  0.95400  |   2.46336   |   -1.15515    |  0.28519  
  44715.06556  |  162.58000  |  52.70000  |  0.95340  |   2.46526   |   -1.15228    |  0.28543  
  44721.06890  |  162.56000  |  52.70000  |  0.95340  |   2.46574   |   -1.15228    |  0.28547  
  44727.08924  |  162.61000  |  52.70000  |  0.95340  |   2.46574   |   -1.15371    |  0.28554  
  44733.05258  |  162.64000  |  52.70000  |  0.95410  |   2.46431   |   -1.15395    |  0.28520  
  44739.05393  |  162.62000  |  52.70000  |  0.95370  |   2.46622   |   -1.15300    |  0.28546  
  44745.03627  |  162.66000  |  52.70000  |  0.95370  |   2.46550   |   -1.15491    |  0.28548  
  44751.04861  |  162.62000  |  52.70000  |  0.95350  |   2.46550   |   -1.15324    |  0.28546  
  44757.02596  |  162.68000  |  52.70000  |  0.95330  |   2.46550   |   -1.15371    |  0.28554  
  44763.05330  |  162.68000  |  52.70000  |  0.95390  |   2.46646   |   -1.15443    |  0.28549  
  44769.05964  |  162.72000  |  52.70000  |  0.95370  |   2.46860   |   -1.15443    |  0.28575  
  44775.05399  |  162.75000  |  52.70000  |  0.95370  |   2.46669   |   -1.15467    |  0.28558  
  44781.05033  |  162.77000  |  52.70000  |  0.95390  |   2.46717   |   -1.15300    |  0.28549  
  44787.05267  |  162.74000  |  52.70000  |  0.95330  |   2.46932   |   -1.15348    |  0.28590  
  44793.08402  |  162.73000  |  52.70000  |  0.95410  |   2.46884   |   -1.15348    |  0.28561  
  44799.10436  |  162.83000  |  52.70000  |  0.95410  |   2.46765   |   -1.15538    |  0.28558  
  44805.10171  |  162.82000  |  52.70000  |  0.95330  |   2.47027   |   -1.15395    |  0.28601  
  44811.11505  |  162.89000  |  52.70000  |  0.95410  |   2.46789   |   -1.15658    |  0.28566  
  44817.13139  |  162.83000  |  52.70000  |  0.95340  |   2.46908   |   -1.15419    |  0.28587  
  44823.16774  |  162.88000  |  52.70000  |  0.95360  |   2.46884   |   -1.15443    |  0.28580  
  44829.12708  |  162.86000  |  52.70000  |  0.95350  |   2.47027   |   -1.15562    |  0.28602  
  44835.11642  |  162.89000  |  52.70000  |  0.95350  |   2.46908   |   -1.15610    |  0.28593  
  44841.10577  |  162.97000  |  52.60000  |  0.95410  |   2.47051   |   -1.15515    |  0.28584  
  44847.14911  |  163.02000  |  52.60000  |  0.95360  |   2.47218   |   -1.15515    |  0.28615  
  44853.11845  |  162.96000  |  52.60000  |  0.95330  |   2.46884   |   -1.15634    |  0.28598  
  44859.13180  |  162.97000  |  52.60000  |  0.95380  |   2.47099   |   -1.15467    |  0.28596  
  44865.12514  |  162.94000  |  52.70000  |  0.95390  |   2.47075   |   -1.15729    |  0.28602  
  44871.17848  |  163.01000  |  52.60000  |  0.95410  |   2.47289   |   -1.15515    |  0.28607  
  44877.17583  |  163.02000  |  52.60000  |  0.95390  |   2.47146   |   -1.15729    |  0.28609  
  44883.20217  |  163.00000  |  52.60000  |  0.95350  |   2.47051   |   -1.15610    |  0.28607  
  44889.20752  |  163.07000  |  52.60000  |  0.95360  |   2.47194   |   -1.15729    |  0.28622  
  44895.22086  |  163.02000  |  52.60000  |  0.95410  |   2.47194   |   -1.15920    |  0.28616  
  44901.20820  |  163.11000  |  52.60000  |  0.95410  |   2.47027   |   -1.15658    |  0.28588  
  44907.22155  |  163.11000  |  52.60000  |  0.95390  |   2.47146   |   -1.15634    |  0.28605  
  44913.22789  |  163.17000  |  52.60000  |  0.95380  |   2.47027   |   -1.15729    |  0.28601  
  44919.25223  |  163.17000  |  52.60000  |  0.95380  |   2.47313   |   -1.15729    |  0.28628  
  44925.22058  |  163.17000  |  52.60000  |  0.95380  |   2.47361   |   -1.15896    |  0.28640  
  44931.22092  |  163.12000  |  52.60000  |  0.95410  |   2.47361   |   -1.15753    |  0.28624  
  44937.22926  |  163.29000  |  52.60000  |  0.95340  |   2.47313   |   -1.15610    |  0.28634  
  44943.28761  |  163.26000  |  52.60000  |  0.95350  |   2.47385   |   -1.15777    |  0.28646  
  44949.29095  |  163.23000  |  52.60000  |  0.95340  |   2.47408   |   -1.15944    |  0.28658  
  44955.36330  |  163.23000  |  52.60000  |  0.95420  |   2.47385   |   -1.15801    |  0.28626  
  44961.37464  |  163.22000  |  52.60000  |  0.95390  |   2.47432   |   -1.15872    |  0.28642  
  44967.39299  |  163.29000  |  52.60000  |  0.95350  |   2.47456   |   -1.15681    |  0.28648  
  44973.38033  |  163.30000  |  52.60000  |  0.95350  |   2.47575   |   -1.15944    |  0.28671  
  44979.38567  |  163.32000  |  52.60000  |  0.95420  |   2.47552   |   -1.15920    |  0.28647  
  44985.41402  |  163.32000  |  52.60000  |  0.95330  |   2.47647   |   -1.15824    |  0.28679  
  44991.46137  |  163.36000  |  52.60000  |  0.95410  |   2.47599   |   -1.15777    |  0.28648  
  44997.46971  |  163.38000  |  52.50000  |  0.95330  |   2.47432   |   -1.15848    |  0.28659  
  45003.46705  |  163.40000  |  52.50000  |  0.95340  |   2.47599   |   -1.15968    |  0.28678  
  45009.45439  |  163.40000  |  52.50000  |  0.95400  |   2.47480   |   -1.15896    |  0.28645  
  45015.49774  |  163.46000  |  52.50000  |  0.95360  |   2.47790   |   -1.15777    |  0.28681  
  45021.45808  |  163.40000  |  52.50000  |  0.95380  |   2.47504   |   -1.15896    |  0.28653  
  45027.45042  |  163.45000  |  52.50000  |  0.95340  |   2.47575   |   -1.15801    |  0.28668  
  45033.44777  |  163.45000  |  52.50000  |  0.95360  |   2.47671   |   -1.15896    |  0.28675  
  45039.48611  |  163.53000  |  52.50000  |  0.95390  |   2.47552   |   -1.15848    |  0.28653  
  45045.47745  |  163.46000  |  52.50000  |  0.95350  |   2.47647   |   -1.15848    |  0.28674  
  45051.48080  |  163.46000  |  52.50000  |  0.95380  |   2.47742   |   -1.15801    |  0.28672  
  45057.50814  |  163.56000  |  52.50000  |  0.95390  |   2.47718   |   -1.15896    |  0.28671  
  45063.53349  |  163.57000  |  52.50000  |  0.95340  |   2.47432   |   -1.16015    |  0.28664  
  45069.51783  |  163.57000  |  52.50000  |  0.95390  |   2.47909   |   -1.15968    |  0.28692  
  45075.54317  |  163.57000  |  52.50000  |  0.95410  |   2.47790   |   -1.16039    |  0.28678  
  45081.56852  |  163.59000  |  52.50000  |  0.95410  |   2.47504   |   -1.16039    |  0.28651  
  45087.61186  |  163.58000  |  52.50000  |  0.95340  |   2.47647   |   -1.16015    |  0.28684  
  45093.57821  |  163.68000  |  52.50000  |  0.95400  |   2.47766   |   -1.16182    |  0.28685  
  45099.60055  |  163.67000  |  52.50000  |  0.95410  |   2.47885   |   -1.15944    |  0.28683  
  45105.63490  |  163.68000  |  52.50000  |  0.95340  |   2.47766   |   -1.16039    |  0.28697  
  45111.67824  |  163.62000  |  52.50000  |  0.95340  |   2.47957   |   -1.16015    |  0.28714  
  45117.67558  |  163.74000  |  52.50000  |  0.95340  |   2.47885   |   -1.16158    |  0.28713  
  45123.69493  |  163.70000  |  52.50000  |  0.95350  |   2.47885   |   -1.16063    |  0.28706  
  45129.69527  |  163.71000  |  52.50000  |  0.95340  |   2.47909   |   -1.16182    |  0.28716  
  45135.67861  |  163.72000  |  52.50000  |  0.95400  |   2.47814   |   -1.16182    |  0.28689  
  45141.71096  |  163.81000  |  52.40000  |  0.95400  |   2.47885   |   -1.16230    |  0.28698  
  45147.70330  |  163.77000  |  52.50000  |  0.95390  |   2.48028   |   -1.16111    |  0.28710  
  45153.68764  |  163.85000  |  52.40000  |  0.95410  |   2.47885   |   -1.16111    |  0.28690  
  45159.70799  |  163.79000  |  52.50000  |  0.95410  |   2.48076   |   -1.16182    |  0.28711  
  45165.72633  |  163.77000  |  52.50000  |  0.95330  |   2.48100   |   -1.16063    |  0.28732  
  45171.72867  |  163.81000  |  52.40000  |  0.95400  |   2.48028   |   -1.16254    |  0.28713  
  45177.73602  |  163.84000  |  52.40000  |  0.95350  |   2.48148   |   -1.16158    |  0.28735  
  45183.79136  |  163.88000  |  52.40000  |  0.95360  |   2.48076   |   -1.16158    |  0.28725  
  45189.76571  |  163.90000  |  52.40000  |  0.95330  |   2.48148   |   -1.16373    |  0.28751  
  45195.77205  |  163.92000  |  52.40000  |  0.95370  |   2.48171   |   -1.16230    |  0.28734  
  45201.83540  |  163.92000  |  52.40000  |  0.95390  |   2.48314   |   -1.16111    |  0.28737  
  45207.86974  |  163.95000  |  52.40000  |  0.95390  |   2.48148   |   -1.16182    |  0.28724  
  45213.85709  |  163.90000  |  52.40000  |  0.95340  |   2.48124   |   -1.16206    |  0.28738  
  45219.86743  |  164.00000  |  52.40000  |  0.95370  |   2.48195   |   -1.16397    |  0.28744  
  45225.89177  |  164.01000  |  52.40000  |  0.95390  |   2.48100   |   -1.16373    |  0.28728  
  45231.96712  |  163.95000  |  52.40000  |  0.95360  |   2.48267   |   -1.16325    |  0.28751  
  45237.94446  |  164.08000  |  52.40000  |  0.95340  |   2.48267   |   -1.16349    |  0.28758  
  45243.96481  |  164.05000  |  52.40000  |  0.95390  |   2.48171   |   -1.16349    |  0.28734  
  45249.98315  |  164.06000  |  52.40000  |  0.95380  |   2.48291   |   -1.16421    |  0.28751  
  45256.02350  |  164.07000  |  52.40000  |  0.95350  |   2.48195   |   -1.16325    |  0.28747  
  45261.99184  |  164.06000  |  52.40000  |  0.95390  |   2.48171   |   -1.16158    |  0.28725  
  45268.00718  |  164.15000  |  52.40000  |  0.95330  |   2.48314   |   -1.16301    |  0.28763  
  45274.04953  |  164.10000  |  52.40000  |  0.95340  |   2.48434   |   -1.16277    |  0.28771  
  45280.10387  |  164.13000  |  52.40000  |  0.95340  |   2.48148   |   -1.16373    |  0.28748  
  45286.05922  |  164.20000  |  52.40000  |  0.95380  |   2.48195   |   -1.16444    |  0.28743  
  45292.05756  |  164.23000  |  52.40000  |  0.95340  |   2.48481   |   -1.16444    |  0.28782  
  45298.09290  |  164.27000  |  52.30000  |  0.95400  |   2.48291   |   -1.16397    |  0.28744  
  45304.13825  |  164.28000  |  52.30000  |  0.95330  |   2.48434   |   -1.16444    |  0.28781  
  45310.13159  |  164.25000  |  52.30000  |  0.95410  |   2.48481   |   -1.16564    |  0.28767  
  45316.12993  |  164.28000  |  52.30000  |  0.95340  |   2.48577   |   -1.16325    |  0.28786  
  45322.16428  |  164.30000  |  52.30000  |  0.95360  |   2.48410   |   -1.16516    |  0.28773  
  45328.17762  |  164.29000  |  52.30000  |  0.95410  |   2.48410   |   -1.16540    |  0.28759  
  45334.20297  |  164.31000  |  52.30000  |  0.95400  |   2.48434   |   -1.16349    |  0.28756  
  45340.24031  |  164.32000  |  52.30000  |  0.95400  |   2.48481   |   -1.16635    |  0.28773  
  45346.24866  |  164.36000  |  52.30000  |  0.95340  |   2.48601   |   -1.16516    |  0.28797  
  45352.29700  |  164.33000  |  52.30000  |  0.95400  |   2.48648   |   -1.16444    |  0.28780  
  45358.27634  |  164.37000  |  52.30000  |  0.95340  |   2.48505   |   -1.16564    |  0.28790  
  45364.22969  |  164.41000  |  52.30000  |  0.95340  |   2.48863   |   -1.16421    |  0.28818  
  45370.27003  |  164.42000  |  52.30000  |  0.95330  |   2.48696   |   -1.16611    |  0.28813  
  45376.31638  |  164.37000  |  52.30000  |  0.95400  |   2.48577   |   -1.16516    |  0.28777  
  45382.27772  |  164.42000  |  52.30000  |  0.95370  |   2.48529   |   -1.16778    |  0.28793  
  45388.28606  |  164.42000  |  52.30000  |  0.95330  |   2.48601   |   -1.16635    |  0.28805  
  45394.33241  |  164.44000  |  52.30000  |  0.95340  |   2.48648   |   -1.16730    |  0.28811  
  45400.39775  |  164.50000  |  52.30000  |  0.95340  |   2.48767   |   -1.16635    |  0.28818  
  45406.40610  |  164.44000  |  52.30000  |  0.95370  |   2.48696   |   -1.16730    |  0.28807  
  45412.43744  |  164.56000  |  52.30000  |  0.95340  |   2.48648   |   -1.16778    |  0.28813  
  45418.44879  |  164.55000  |  52.30000  |  0.95380  |   2.48863   |   -1.16611    |  0.28814  
  45424.46313  |  164.61000  |  52.30000  |  0.95360  |   2.48696   |   -1.16778    |  0.28812  
  45430.49248  |  164.59000  |  52.30000  |  0.95400  |   2.48767   |   -1.16707    |  0.28803  
  45436.51982  |  164.59000  |  52.30000  |  0.95390  |   2.48815   |   -1.16707    |  0.28811  
  45442.52916  |  164.62000  |  52.30000  |  0.95380  |   2.49077   |   -1.16778    |  0.28842  
  45448.54351  |  164.62000  |  52.30000  |  0.95350  |   2.48767   |   -1.16850    |  0.28825  
  45454.54485  |  164.64000  |  52.30000  |  0.95350  |   2.48839   |   -1.16850    |  0.28832  
  45460.54319  |  164.64000  |  52.30000  |  0.95410  |   2.49030   |   -1.16635    |  0.28822  
  45466.57754  |  164.71000  |  52.30000  |  0.95330  |   2.48958   |   -1.16635    |  0.28839  
  45472.62989  |  164.67000  |  52.20000  |  0.95410  |   2.49101   |   -1.16778    |  0.28835  
  45478.63223  |  164.72000  |  52.20000  |  0.95350  |   2.49030   |   -1.16659    |  0.28841  
  45484.59657  |  164.73000  |  52.20000  |  0.95400  |   2.48815   |   -1.16754    |  0.28810  
  45490.63592  |  164.67000  |  52.20000  |  0.95360  |   2.49149   |   -1.16826    |  0.28857  
  45496.69926  |  164.73000  |  52.20000  |  0.95340  |   2.49173   |   -1.16683    |  0.28859  
  45502.68061  |  164.71000  |  52.20000  |  0.95330  |   2.49197   |   -1.16564    |  0.28859  
  45508.72095  |  164.79000  |  52.20000  |  0.95390  |   2.49006   |   -1.16897    |  0.28837  
  45514.70829  |  164.81000  |  52.20000  |  0.95330  |   2.49030   |   -1.16826    |  0.28855  
  45520.75464  |  164.90000  |  52.20000  |  0.95390  |   2.49030   |   -1.16707    |  0.28831  
  45526.79998  |  164.87000  |  52.20000  |  0.95340  |   2.49149   |   -1.16683    |  0.28857  
  45532.84933  |  164.89000  |  52.20000  |  0.95330  |   2.48887   |   -1.16850    |  0.28842  
  45538.92468  |  164.82000  |  52.20000  |  0.95370  |   2.48934   |   -1.16850    |  0.28835  
  45544.92702  |  164.83000  |  52.20000  |  0.95400  |   2.49149   |   -1.16754    |  0.28842  
  45550.91236  |  164.93000  |  52.20000  |  0.95370  |   2.49030   |   -1.17017    |  0.28851  
  45556.92571  |  164.91000  |  52.20000  |  0.95350  |   2.49030   |   -1.16945    |  0.28854  
  45562.95105  |  164.90000  |  52.20000  |  0.95400  |   2.49125   |   -1.16993    |  0.28850  
  45568.99440  |  164.96000  |  52.20000  |  0.95400  |   2.48982   |   -1.16969    |  0.28835  
  45574.98274  |  164.95000  |  52.20000  |  0.95390  |   2.49149   |   -1.17136    |  0.28862  
  45581.01508  |  164.97000  |  52.20000  |  0.95410  |   2.49030   |   -1.16850    |  0.28832  
  45587.04543  |  165.02000  |  52.20000  |  0.95350  |   2.49316   |   -1.16897    |  0.28879  
  45593.10078  |  165.04000  |  52.20000  |  0.95410  |   2.49197   |   -1.17064    |  0.28857  
  45599.11112  |  165.00000  |  52.20000  |  0.95380  |   2.49101   |   -1.17040    |  0.28856  
  45605.11046  |  165.04000  |  52.20000  |  0.95350  |   2.49340   |   -1.17040    |  0.28888  
  45611.12381  |  165.03000  |  52.20000  |  0.95380  |   2.49316   |   -1.16969    |  0.28873  
  45617.17915  |  165.17000  |  52.10000  |  0.95410  |   2.49220   |   -1.17088    |  0.28860  
  45623.19150  |  165.06000  |  52.20000  |  0.95390  |   2.49149   |   -1.16897    |  0.28851  
  45629.19084  |  165.17000  |  52.10000  |  0.95370  |   2.49316   |   -1.16897    |  0.28873  
  45635.15618  |  165.13000  |  52.10000  |  0.95390  |   2.49268   |   -1.17112    |  0.28872  
  45641.23353  |  165.23000  |  52.10000  |  0.95400  |   2.49220   |   -1.17088    |  0.28863  
  45647.22287  |  165.19000  |  52.10000  |  0.95400  |   2.49244   |   -1.16969    |  0.28860  
  45653.22922  |  165.20000  |  52.10000  |  0.95410  |   2.49316   |   -1.17136    |  0.28871  
  45659.26056  |  165.26000  |  52.10000  |  0.95400  |   2.49411   |   -1.16945    |  0.28875  
  45665.28790  |  165.18000  |  52.10000  |  0.95410  |   2.49387   |   -1.17112    |  0.28877  
  45671.30025  |  165.30000  |  52.10000  |  0.95410  |   2.49363   |   -1.17112    |  0.28875  
  45677.29959  |  165.26000  |  52.10000  |  0.95340  |   2.49411   |   -1.17183    |  0.28904  
  45683.33194  |  165.32000  |  52.10000  |  0.95360  |   2.49411   |   -1.17064    |  0.28892  
  45689.37028  |  165.32000  |  52.10000  |  0.95350  |   2.49435   |   -1.17160    |  0.28902  
  45695.37063  |  165.37000  |  52.10000  |  0.95410  |   2.49292   |   -1.17136    |  0.28869  
  45701.38797  |  165.35000  |  52.10000  |  0.95340  |   2.49363   |   -1.17327    |  0.28906  
  45707.38031  |  165.35000  |  52.10000  |  0.95400  |   2.49554   |   -1.17183    |  0.28899  
  45713.38666  |  165.40000  |  52.10000  |  0.95360  |   2.49530   |   -1.17160    |  0.28908  
  45719.43900  |  165.40000  |  52.10000  |  0.95380  |   2.49578   |   -1.17231    |  0.28910  
  45725.42234  |  165.41000  |  52.10000  |  0.95390  |   2.49602   |   -1.17374    |  0.28915  
  45731.44269  |  165.40000  |  52.10000  |  0.95330  |   2.49578   |   -1.17231    |  0.28925  
  45737.45903  |  165.41000  |  52.10000  |  0.95400  |   2.49602   |   -1.17207    |  0.28905  
  45743.49738  |  165.52000  |  52.10000  |  0.95350  |   2.49816   |   -1.17160    |  0.28938  
  45749.49172  |  165.46000  |  52.10000  |  0.95390  |   2.49554   |   -1.17303    |  0.28907  
  45755.51707  |  165.52000  |  52.10000  |  0.95410  |   2.49673   |   -1.17327    |  0.28914  
  45761.53641  |  165.55000  |  52.00000  |  0.95400  |   2.49650   |   -1.17327    |  0.28915  
  45767.51075  |  165.52000  |  52.10000  |  0.95410  |   2.49745   |   -1.17183    |  0.28914  
  45773.50809  |  165.57000  |  52.00000  |  0.95350  |   2.49697   |   -1.17374    |  0.28936  
  45779.55144  |  165.57000  |  52.00000  |  0.95360  |   2.49912   |   -1.17398    |  0.28955  
  45785.61479  |  165.63000  |  52.00000  |  0.95360  |   2.49650   |   -1.17231    |  0.28922  
  45791.61413  |  165.59000  |  52.00000  |  0.95410  |   2.49697   |   -1.17327    |  0.28916  
  45797.65048  |  165.64000  |  52.00000  |  0.95340  |   2.49816   |   -1.17398    |  0.28952  
  45803.65882  |  165.66000  |  52.00000  |  0.95410  |   2.49888   |   -1.17350    |  0.28935  
  45809.69116  |  165.66000  |  52.00000  |  0.95410  |   2.49793   |   -1.17398    |  0.28928  
  45815.69051  |  165.59000  |  52.00000  |  0.95410  |   2.49840   |   -1.17398    |  0.28933  
  45821.71585  |  165.61000  |  52.00000  |  0.95350  |   2.49650   |   -1.17398    |  0.28933  
  45827.73320  |  165.66000  |  52.00000  |  0.95400  |   2.50031   |   -1.17327    |  0.28951  
  45833.76754  |  165.70000  |  52.00000  |  0.95390  |   2.49816   |   -1.17350    |  0.28934  
  45839.74888  |  165.75000  |  52.00000  |  0.95410  |   2.49960   |   -1.17374    |  0.28943  
  45845.78823  |  165.75000  |  52.00000  |  0.95370  |   2.49864   |   -1.17327    |  0.28944  
  45851.77157  |  165.77000  |  52.00000  |  0.95400  |   2.50031   |   -1.17422    |  0.28955  
  45857.77892  |  165.77000  |  52.00000  |  0.95380  |   2.49983   |   -1.17231    |  0.28948  
  45863.78526  |  165.75000  |  52.00000  |  0.95340  |   2.49960   |   -1.17446    |  0.28968  
  45869.83061  |  165.84000  |  52.00000  |  0.95400  |   2.49816   |   -1.17493    |  0.28938  
  45875.79195  |  165.84000  |  52.00000  |  0.95360  |   2.50103   |   -1.17446    |  0.28975  
  45881.78629  |  165.86000  |  52.00000  |  0.95400  |   2.49793   |   -1.17493    |  0.28936  
  45887.82963  |  165.84000  |  52.00000  |  0.95380  |   2.49936   |   -1.17541    |  0.28957  
  45893.85098  |  165.83000  |  52.00000  |  0.95360  |   2.49888   |   -1.17493    |  0.28957  
  45899.83532  |  165.87000  |  52.00000  |  0.95400  |   2.50198   |   -1.17493    |  0.28974  
  45905.86067  |  165.89000  |  52.00000  |  0.95360  |   2.50174   |   -1.17470    |  0.28983  
  45911.88101  |  165.91000  |  52.00000  |  0.95370  |   2.50150   |   -1.17613    |  0.28984  
  45917.93836  |  165.92000  |  52.00000  |  0.95350  |   2.49888   |   -1.17732    |  0.28970  
  45923.91070  |  166.00000  |  51.90000  |  0.95360  |   2.50079   |   -1.17636    |  0.28981  
  45929.92404  |  165.96000  |  52.00000  |  0.95390  |   2.50103   |   -1.17589    |  0.28972  
  45935.94739  |  165.94000  |  52.00000  |  0.95350  |   2.50079   |   -1.17660    |  0.28985  
  45941.99673  |  165.99000  |  51.90000  |  0.95400  |   2.50293   |   -1.17565    |  0.28986  
  45947.99707  |  166.00000  |  51.90000  |  0.95370  |   2.50317   |   -1.17613    |  0.29000  
  45953.99342  |  166.05000  |  51.90000  |  0.95340  |   2.50126   |   -1.17660    |  0.28993  
  45960.02076  |  166.07000  |  51.90000  |  0.95410  |   2.50413   |   -1.17374    |  0.28986  
  45965.97710  |  166.12000  |  51.90000  |  0.95410  |   2.50341   |   -1.17565    |  0.28988  
  45971.99745  |  166.05000  |  51.90000  |  0.95360  |   2.50317   |   -1.17660    |  0.29005  
  45978.04479  |  166.07000  |  51.90000  |  0.95370  |   2.50413   |   -1.17732    |  0.29014  
  45983.99013  |  166.12000  |  51.90000  |  0.95350  |   2.50508   |   -1.17708    |  0.29028  
  45990.00048  |  166.10000  |  51.90000  |  0.95410  |   2.50413   |   -1.17660    |  0.28999  
  45996.02282  |  166.10000  |  51.90000  |  0.95340  |   2.50484   |   -1.17732    |  0.29030  
  46002.06417  |  166.15000  |  51.90000  |  0.95420  |   2.50365   |   -1.17660    |  0.28991  
  46008.08351  |  166.20000  |  51.90000  |  0.95350  |   2.50532   |   -1.17780    |  0.29034  
  46014.12886  |  166.18000  |  51.90000  |  0.95410  |   2.50460   |   -1.17780    |  0.29009  
  46020.08920  |  166.25000  |  51.90000  |  0.95390  |   2.50413   |   -1.17827    |  0.29012  
  46026.10054  |  166.28000  |  51.90000  |  0.95410  |   2.50413   |   -1.17732    |  0.29002  
  46032.10589  |  166.20000  |  51.90000  |  0.95400  |   2.50317   |   -1.17780    |  0.28998  
  46038.09123  |  166.27000  |  51.90000  |  0.95350  |   2.50484   |   -1.17613    |  0.29022  
  46044.12357  |  166.31000  |  51.90000  |  0.95350  |   2.50603   |   -1.17827    |  0.29043  
