UBC Resistivity Measurement:2019-02-11 16:14:30.606386
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  1620.68270  |  28.10800  |  171.20000  |  0.94960  |   0.60416   |   -0.01335    |  0.06364  
  1626.58003  |  28.14800  |  171.10000  |  0.94900  |   0.60463   |   -0.01335    |  0.06373  
  1632.45137  |  28.18300  |  170.90000  |  0.94890  |   0.60559   |   -0.01335    |  0.06384  
  1638.30171  |  28.22300  |  170.80000  |  0.94950  |   0.60654   |   -0.01287    |  0.06389  
  1644.17904  |  28.25800  |  170.70000  |  0.94960  |   0.60702   |   -0.01335    |  0.06394  
  1650.03838  |  28.29500  |  170.50000  |  0.94960  |   0.60797   |   -0.01335    |  0.06404  
  1655.88471  |  28.33200  |  170.40000  |  0.94930  |   0.60892   |   -0.01335    |  0.06416  
  1661.75305  |  28.37000  |  170.20000  |  0.94900  |   0.60988   |   -0.01335    |  0.06428  
  1667.64638  |  28.40800  |  170.10000  |  0.94930  |   0.60988   |   -0.01335    |  0.06426  
  1673.49972  |  28.44400  |  170.00000  |  0.94930  |   0.61083   |   -0.01335    |  0.06436  
  1679.37306  |  28.48500  |  169.80000  |  0.94970  |   0.61179   |   -0.01335    |  0.06443  
  1685.23839  |  28.52300  |  169.70000  |  0.94960  |   0.61226   |   -0.01335    |  0.06449  
  1691.11473  |  28.56100  |  169.50000  |  0.94900  |   0.61274   |   -0.01335    |  0.06458  
  1696.95906  |  28.59800  |  169.40000  |  0.94960  |   0.61322   |   -0.01335    |  0.06459  
  1702.84340  |  28.63100  |  169.30000  |  0.94900  |   0.61417   |   -0.01335    |  0.06473  
  1708.69173  |  28.67000  |  169.10000  |  0.94940  |   0.61512   |   -0.01335    |  0.06481  
  1714.55407  |  28.70400  |  169.00000  |  0.94950  |   0.61560   |   -0.01335    |  0.06485  
  1720.40640  |  28.74500  |  168.90000  |  0.94910  |   0.61655   |   -0.01335    |  0.06498  
  1726.26474  |  28.77700  |  168.70000  |  0.94880  |   0.61751   |   -0.01287    |  0.06510  
  1732.15207  |  28.81600  |  168.60000  |  0.94890  |   0.61751   |   -0.01335    |  0.06509  
  1738.02441  |  28.85200  |  168.50000  |  0.94890  |   0.61894   |   -0.01335    |  0.06524  
  1744.07776  |  28.89400  |  168.30000  |  0.94910  |   0.61989   |   -0.01335    |  0.06533  
  1749.91809  |  28.93300  |  168.20000  |  0.94940  |   0.62037   |   -0.01335    |  0.06536  
  1755.77742  |  28.96200  |  168.00000  |  0.94880  |   0.62085   |   -0.01335    |  0.06545  
  1761.62776  |  29.00600  |  167.90000  |  0.94930  |   0.62180   |   -0.01335    |  0.06552  
  1767.50610  |  29.04200  |  167.80000  |  0.94890  |   0.62228   |   -0.01335    |  0.06559  
  1773.36043  |  29.08800  |  167.60000  |  0.94890  |   0.62323   |   -0.01335    |  0.06569  
  1779.21577  |  29.12000  |  167.50000  |  0.94870  |   0.62418   |   -0.01335    |  0.06581  
  1785.11710  |  29.16200  |  167.30000  |  0.94880  |   0.62514   |   -0.01287    |  0.06590  
  1790.97544  |  29.19900  |  167.20000  |  0.94900  |   0.62561   |   -0.01335    |  0.06594  
  1796.83777  |  29.23600  |  167.10000  |  0.94860  |   0.62657   |   -0.01335    |  0.06607  
  1802.69611  |  29.27800  |  166.90000  |  0.94880  |   0.62657   |   -0.01287    |  0.06605  
  1808.58945  |  29.31800  |  166.80000  |  0.94930  |   0.62752   |   -0.01287    |  0.06612  
  1814.43278  |  29.35900  |  166.60000  |  0.94860  |   0.62848   |   -0.01335    |  0.06627  
  1820.38112  |  29.40200  |  166.50000  |  0.94870  |   0.62943   |   -0.01335    |  0.06636  
  1826.21945  |  29.44100  |  166.40000  |  0.94920  |   0.62991   |   -0.01287    |  0.06638  
  1832.10379  |  29.48000  |  166.20000  |  0.94890  |   0.63086   |   -0.01287    |  0.06650  
  1837.94113  |  29.51700  |  166.10000  |  0.94850  |   0.63181   |   -0.01287    |  0.06663  
  1843.82846  |  29.55700  |  165.90000  |  0.94880  |   0.63229   |   -0.01240    |  0.06665  
  1849.67080  |  29.59800  |  165.80000  |  0.94860  |   0.63324   |   -0.01335    |  0.06677  
  1855.57713  |  29.63300  |  165.70000  |  0.94910  |   0.63420   |   -0.01287    |  0.06683  
  1861.44047  |  29.67700  |  165.50000  |  0.94880  |   0.63467   |   -0.01335    |  0.06691  
  1867.28680  |  29.71700  |  165.40000  |  0.94850  |   0.63563   |   -0.01240    |  0.06703  
  1873.13114  |  29.75500  |  165.20000  |  0.94920  |   0.63610   |   -0.01335    |  0.06703  
  1878.98547  |  29.79600  |  165.10000  |  0.94910  |   0.63753   |   -0.01287    |  0.06719  
  1884.85681  |  29.83300  |  165.00000  |  0.94870  |   0.63801   |   -0.01240    |  0.06726  
  1890.75014  |  29.87700  |  164.80000  |  0.94860  |   0.63897   |   -0.01240    |  0.06737  
  1896.60448  |  29.91800  |  164.70000  |  0.94860  |   0.63992   |   -0.01287    |  0.06747  
  1902.46881  |  29.95600  |  164.50000  |  0.94910  |   0.64040   |   -0.01240    |  0.06749  
  1908.32615  |  29.99700  |  164.40000  |  0.94880  |   0.64135   |   -0.01240    |  0.06761  
  1914.19349  |  30.03900  |  164.30000  |  0.94850  |   0.64230   |   -0.01287    |  0.06773  
  1920.06382  |  30.08500  |  164.10000  |  0.94870  |   0.64326   |   -0.01335    |  0.06782  
  1925.99216  |  30.12400  |  164.00000  |  0.94850  |   0.64326   |   -0.01240    |  0.06783  
  1931.83550  |  30.16700  |  163.80000  |  0.94880  |   0.64516   |   -0.01335    |  0.06801  
  1937.69083  |  30.20900  |  163.70000  |  0.94910  |   0.64516   |   -0.01287    |  0.06799  
  1943.55917  |  30.25300  |  163.50000  |  0.94880  |   0.64612   |   -0.01287    |  0.06811  
  1949.41650  |  30.29300  |  163.40000  |  0.94900  |   0.64660   |   -0.01287    |  0.06815  
  1955.29884  |  30.33600  |  163.30000  |  0.94880  |   0.64755   |   -0.01240    |  0.06826  
  1961.17217  |  30.37400  |  163.10000  |  0.94850  |   0.64850   |   -0.01287    |  0.06838  
  1967.01551  |  30.41900  |  163.00000  |  0.94900  |   0.64946   |   -0.01240    |  0.06845  
  1972.88384  |  30.46000  |  162.80000  |  0.94880  |   0.65041   |   -0.01287    |  0.06856  
  1978.73718  |  30.50200  |  162.70000  |  0.94830  |   0.65089   |   -0.01240    |  0.06865  
  1984.58151  |  30.54400  |  162.60000  |  0.94880  |   0.65184   |   -0.01287    |  0.06871  
  1990.45485  |  30.58600  |  162.40000  |  0.94820  |   0.65279   |   -0.01240    |  0.06886  
  1996.30518  |  30.63200  |  162.30000  |  0.94820  |   0.65327   |   -0.01240    |  0.06891  
  2002.21052  |  30.67100  |  162.10000  |  0.94840  |   0.65422   |   -0.01240    |  0.06899  
  2008.07686  |  30.71400  |  162.00000  |  0.94820  |   0.65518   |   -0.01240    |  0.06911  
  2014.02120  |  30.75100  |  161.90000  |  0.94800  |   0.65613   |   -0.01240    |  0.06922  
  2019.86653  |  30.79600  |  161.70000  |  0.94870  |   0.65661   |   -0.01240    |  0.06922  
  2025.76487  |  30.83000  |  161.60000  |  0.94800  |   0.65756   |   -0.01240    |  0.06938  
  2031.64620  |  30.85700  |  161.50000  |  0.94800  |   0.65852   |   -0.01240    |  0.06948  
  2037.49854  |  30.88600  |  161.40000  |  0.94840  |   0.65852   |   -0.01240    |  0.06945  
  2043.36087  |  30.92000  |  161.30000  |  0.94880  |   0.65899   |   -0.01240    |  0.06947  
  2049.26721  |  30.94200  |  161.20000  |  0.94840  |   0.65899   |   -0.01240    |  0.06950  
  2055.12655  |  30.97200  |  161.10000  |  0.94830  |   0.66042   |   -0.01240    |  0.06966  
  2060.99788  |  30.99100  |  161.10000  |  0.94800  |   0.66090   |   -0.01240    |  0.06973  
  2067.02123  |  31.01800  |  161.00000  |  0.94850  |   0.65518   |   -0.01240    |  0.06909  
  2072.87756  |  31.04200  |  160.90000  |  0.94810  |   0.66090   |   -0.01240    |  0.06972  
  2078.72790  |  31.06400  |  160.80000  |  0.94930  |   0.65041   |   -0.01192    |  0.06853  
  2084.59023  |  31.09500  |  160.70000  |  0.94980  |   0.64373   |   -0.01240    |  0.06779  
  2090.45257  |  31.12300  |  160.60000  |  0.94900  |   0.65184   |   -0.01240    |  0.06870  
  2096.32890  |  31.15700  |  160.50000  |  0.94940  |   0.65327   |   -0.01240    |  0.06882  
  2102.23324  |  31.17900  |  160.50000  |  0.94890  |   0.65995   |   -0.01240    |  0.06956  
  2108.10858  |  31.21000  |  160.40000  |  0.94880  |   0.66138   |   -0.01240    |  0.06972  
  2113.94891  |  31.23600  |  160.30000  |  0.94870  |   0.66138   |   -0.01240    |  0.06973  
  2119.82425  |  31.26300  |  160.20000  |  0.94830  |   0.66090   |   -0.01240    |  0.06971  
  2125.66958  |  31.29400  |  160.10000  |  0.94840  |   0.66424   |   -0.01192    |  0.07005  
  2131.56492  |  31.31900  |  160.00000  |  0.94800  |   0.66758   |   -0.01240    |  0.07043  
  2137.41525  |  31.35000  |  159.90000  |  0.94800  |   0.66805   |   -0.01240    |  0.07048  
  2143.27959  |  31.38000  |  159.80000  |  0.94840  |   0.66853   |   -0.01240    |  0.07050  
  2149.14192  |  31.41000  |  159.70000  |  0.94870  |   0.66948   |   -0.01240    |  0.07058  
  2154.99426  |  31.43800  |  159.60000  |  0.94850  |   0.66996   |   -0.01240    |  0.07065  
  2160.90160  |  31.46900  |  159.50000  |  0.94870  |   0.67044   |   -0.01192    |  0.07068  
  2166.75793  |  31.50200  |  159.40000  |  0.94810  |   0.67091   |   -0.01240    |  0.07078  
  2172.62127  |  31.52600  |  159.40000  |  0.94810  |   0.67044   |   -0.01240    |  0.07073  
  2178.47460  |  31.55500  |  159.30000  |  0.94870  |   0.67234   |   -0.01240    |  0.07088  
  2184.36494  |  31.58100  |  159.20000  |  0.94880  |   0.67139   |   -0.01192    |  0.07077  
  2190.21127  |  31.60900  |  159.10000  |  0.94850  |   0.67282   |   -0.01144    |  0.07095  
  2196.06561  |  31.64000  |  159.00000  |  0.94860  |   0.67425   |   -0.01240    |  0.07109  
  2201.93594  |  31.67000  |  158.90000  |  0.94810  |   0.67473   |   -0.01192    |  0.07118  
  2207.79528  |  31.70000  |  158.80000  |  0.94820  |   0.67521   |   -0.01192    |  0.07122  
  2213.65061  |  31.72900  |  158.70000  |  0.94790  |   0.67616   |   -0.01240    |  0.07134  
  2219.51195  |  31.76000  |  158.60000  |  0.94840  |   0.67664   |   -0.01192    |  0.07136  
  2225.35728  |  31.78600  |  158.50000  |  0.94800  |   0.67664   |   -0.01192    |  0.07139  
  2231.29262  |  31.81900  |  158.40000  |  0.94830  |   0.67759   |   -0.01240    |  0.07146  
  2237.19196  |  31.85000  |  158.30000  |  0.94860  |   0.67854   |   -0.01240    |  0.07154  
  2243.04129  |  31.87900  |  158.20000  |  0.94840  |   0.67854   |   -0.01240    |  0.07156  
  2248.89363  |  31.91300  |  158.10000  |  0.94860  |   0.67950   |   -0.01192    |  0.07164  
  2254.76197  |  31.95600  |  158.00000  |  0.94820  |   0.68093   |   -0.01192    |  0.07182  
  2260.61430  |  32.00000  |  157.80000  |  0.94820  |   0.68140   |   -0.01240    |  0.07187  
  2266.48364  |  32.05200  |  157.70000  |  0.94810  |   0.68188   |   -0.01240    |  0.07193  
  2272.34897  |  32.10600  |  157.50000  |  0.94860  |   0.68331   |   -0.01240    |  0.07205  
  2278.19231  |  32.16600  |  157.30000  |  0.94870  |   0.68474   |   -0.01192    |  0.07219  
  2284.09664  |  32.22600  |  157.20000  |  0.94830  |   0.68522   |   -0.01192    |  0.07227  
  2289.93898  |  32.29000  |  157.00000  |  0.94830  |   0.68617   |   -0.01240    |  0.07237  
  2295.85532  |  32.35100  |  156.80000  |  0.94880  |   0.68760   |   -0.01240    |  0.07248  
  2301.68965  |  32.41300  |  156.60000  |  0.94870  |   0.68856   |   -0.01240    |  0.07259  
  2307.59899  |  32.46900  |  156.40000  |  0.94820  |   0.69046   |   -0.01192    |  0.07283  
  2313.43832  |  32.53100  |  156.20000  |  0.94800  |   0.69094   |   -0.01240    |  0.07290  
  2319.37666  |  32.58700  |  156.10000  |  0.94870  |   0.69237   |   -0.01192    |  0.07299  
  2325.20299  |  32.64700  |  155.90000  |  0.94810  |   0.69332   |   -0.01240    |  0.07314  
  2331.10133  |  32.70400  |  155.70000  |  0.94840  |   0.69428   |   -0.01192    |  0.07322  
  2336.96667  |  32.75700  |  155.50000  |  0.94870  |   0.69523   |   -0.01144    |  0.07329  
  2342.83400  |  32.81100  |  155.40000  |  0.94870  |   0.69619   |   -0.01144    |  0.07339  
  2348.69034  |  32.86300  |  155.20000  |  0.94830  |   0.69762   |   -0.01192    |  0.07358  
  2354.58968  |  32.91100  |  155.10000  |  0.94870  |   0.69905   |   -0.01192    |  0.07370  
  2360.42601  |  32.96400  |  154.90000  |  0.94860  |   0.69952   |   -0.01240    |  0.07375  
  2366.32335  |  33.01000  |  154.80000  |  0.94820  |   0.70095   |   -0.01144    |  0.07393  
  2372.18368  |  33.06000  |  154.60000  |  0.94810  |   0.70191   |   -0.01144    |  0.07404  
  2378.04702  |  33.10600  |  154.50000  |  0.94820  |   0.70286   |   -0.01144    |  0.07414  
  2383.87535  |  33.15000  |  154.40000  |  0.94860  |   0.70334   |   -0.01144    |  0.07415  
  2389.77969  |  33.19900  |  154.20000  |  0.94830  |   0.70525   |   -0.01144    |  0.07438  
  2395.61502  |  33.24700  |  154.10000  |  0.94850  |   0.70525   |   -0.01192    |  0.07436  
  2401.53236  |  33.29000  |  154.00000  |  0.94870  |   0.70668   |   -0.01144    |  0.07450  
  2407.38369  |  33.33300  |  153.80000  |  0.94790  |   0.70715   |   -0.01144    |  0.07461  
  2413.28703  |  33.37000  |  153.70000  |  0.94840  |   0.70811   |   -0.01144    |  0.07467  
  2419.13537  |  33.41000  |  153.60000  |  0.94840  |   0.70906   |   -0.01144    |  0.07477  
  2425.20671  |  33.44900  |  153.50000  |  0.94830  |   0.70954   |   -0.01144    |  0.07483  
  2431.08905  |  33.48700  |  153.40000  |  0.94820  |   0.71049   |   -0.01144    |  0.07494  
  2436.91938  |  33.52300  |  153.30000  |  0.94790  |   0.71192   |   -0.01144    |  0.07511  
  2442.76672  |  33.56400  |  153.20000  |  0.94850  |   0.71192   |   -0.01144    |  0.07507  
  2448.59005  |  33.60100  |  153.10000  |  0.94800  |   0.71335   |   -0.01144    |  0.07526  
  2454.48839  |  33.63500  |  153.00000  |  0.94860  |   0.71383   |   -0.01144    |  0.07526  
  2460.33172  |  33.67200  |  152.90000  |  0.94800  |   0.71478   |   -0.01144    |  0.07541  
  2466.21606  |  33.71000  |  152.80000  |  0.94860  |   0.71526   |   -0.01144    |  0.07541  
  2472.05139  |  33.73900  |  152.70000  |  0.94810  |   0.71669   |   -0.01144    |  0.07560  
  2477.90773  |  33.77800  |  152.60000  |  0.94780  |   0.71717   |   -0.01144    |  0.07568  
  2483.79506  |  33.81300  |  152.50000  |  0.94860  |   0.71812   |   -0.01192    |  0.07571  
  2489.71740  |  33.84700  |  152.40000  |  0.94790  |   0.71812   |   -0.01144    |  0.07577  
  2495.55674  |  33.88000  |  152.30000  |  0.94850  |   0.71907   |   -0.01144    |  0.07582  
  2501.49108  |  33.91500  |  152.20000  |  0.94790  |   0.72003   |   -0.01144    |  0.07597  
  2507.35141  |  33.94200  |  152.10000  |  0.94780  |   0.72050   |   -0.01097    |  0.07603  
  2513.22375  |  33.97400  |  152.00000  |  0.94790  |   0.72193   |   -0.01144    |  0.07617  
  2519.07208  |  34.00700  |  151.90000  |  0.94850  |   0.72241   |   -0.01144    |  0.07617  
  2524.95442  |  34.04400  |  151.80000  |  0.94840  |   0.72289   |   -0.01144    |  0.07623  
  2530.78175  |  34.08200  |  151.70000  |  0.94800  |   0.72384   |   -0.01144    |  0.07636  
  2536.62009  |  34.10600  |  151.60000  |  0.94830  |   0.72384   |   -0.01144    |  0.07634  
  2542.49542  |  34.14000  |  151.50000  |  0.94850  |   0.72480   |   -0.01049    |  0.07642  
  2548.32376  |  34.16700  |  151.50000  |  0.94840  |   0.72527   |   -0.01144    |  0.07648  
  2554.20109  |  34.20200  |  151.40000  |  0.94780  |   0.72623   |   -0.01144    |  0.07663  
  2560.05343  |  34.23700  |  151.30000  |  0.94770  |   0.72623   |   -0.01144    |  0.07664  
  2565.90876  |  34.26500  |  151.20000  |  0.94810  |   0.72718   |   -0.01144    |  0.07671  
  2571.75610  |  34.29400  |  151.10000  |  0.94770  |   0.72766   |   -0.01097    |  0.07679  
  2577.66343  |  34.32800  |  151.00000  |  0.94800  |   0.72861   |   -0.01144    |  0.07687  
  2583.49377  |  34.35400  |  150.90000  |  0.94890  |   0.72003   |   -0.01097    |  0.07589  
  2589.43711  |  34.38400  |  150.90000  |  0.94830  |   0.71955   |   -0.01097    |  0.07589  
  2595.27844  |  34.41700  |  150.80000  |  0.94840  |   0.72861   |   -0.01049    |  0.07683  
  2601.18478  |  34.44600  |  150.70000  |  0.94870  |   0.72193   |   -0.01144    |  0.07611  
  2607.01311  |  34.47700  |  150.60000  |  0.94810  |   0.72527   |   -0.01097    |  0.07651  
  2612.92745  |  34.50500  |  150.50000  |  0.94760  |   0.73100   |   -0.01097    |  0.07715  
  2618.75679  |  34.53800  |  150.40000  |  0.94770  |   0.73290   |   -0.01144    |  0.07734  
  2624.62312  |  34.56700  |  150.30000  |  0.94830  |   0.73386   |   -0.01144    |  0.07740  
  2630.47246  |  34.59400  |  150.30000  |  0.94810  |   0.73481   |   -0.01049    |  0.07751  
  2636.38579  |  34.61900  |  150.20000  |  0.94760  |   0.73481   |   -0.01144    |  0.07755  
  2642.21713  |  34.65500  |  150.10000  |  0.94750  |   0.73576   |   -0.01097    |  0.07766  
  2648.07946  |  34.68100  |  150.00000  |  0.94930  |   0.71526   |   -0.01097    |  0.07535  
  2653.97080  |  34.70700  |  150.00000  |  0.94760  |   0.73624   |   -0.01144    |  0.07770  
  2659.82013  |  34.73500  |  149.90000  |  0.94760  |   0.73624   |   -0.01144    |  0.07770  
  2665.68747  |  34.76100  |  149.80000  |  0.94790  |   0.73719   |   -0.01144    |  0.07778  
  2671.53080  |  34.79300  |  149.70000  |  0.94750  |   0.73719   |   -0.01097    |  0.07781  
  2677.40014  |  34.82300  |  149.60000  |  0.94790  |   0.73719   |   -0.01144    |  0.07778  
  2683.24847  |  34.84600  |  149.60000  |  0.94820  |   0.73719   |   -0.01144    |  0.07776  
  2689.16581  |  34.87900  |  149.50000  |  0.94820  |   0.73767   |   -0.01097    |  0.07781  
  2695.00915  |  34.89900  |  149.40000  |  0.94750  |   0.74053   |   -0.01049    |  0.07816  
  2700.87348  |  34.92800  |  149.30000  |  0.94800  |   0.74053   |   -0.01049    |  0.07812  
  2706.71782  |  34.95900  |  149.30000  |  0.94750  |   0.74101   |   -0.01097    |  0.07822  
  2712.57715  |  34.97900  |  149.20000  |  0.94770  |   0.74292   |   -0.01144    |  0.07840  
  2718.43049  |  35.00400  |  149.10000  |  0.94730  |   0.74339   |   -0.01049    |  0.07848  
  2724.35583  |  35.03300  |  149.10000  |  0.94790  |   0.74387   |   -0.01097    |  0.07848  
